"Id","Existencia_de_irmãos","Experiência_conjugal","Sexo","IdadeIndiv","Horas_Trabalho_Semana","Tamanho_do_Agregado","Nivel_de_Escolaridade","resp"
7069,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7071,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7072,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7073,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",22,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7074,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7075,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7076,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7077,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7078,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7079,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",22,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
7080,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7081,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7083,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7084,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7086,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7087,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7088,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Superior","Não tem filhos e não pensa vir a ter"
7089,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7090,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7091,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7092,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7093,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7094,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7095,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7097,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7098,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,"16-35",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7099,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7100,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7101,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7102,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7103,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",21,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
7104,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7105,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7106,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7107,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7108,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7109,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7110,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7111,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7112,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7113,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7114,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7115,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7116,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
7117,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7119,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7120,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
7121,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7122,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
7123,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7124,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7125,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7126,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7127,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7128,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7129,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7130,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
7132,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7133,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7134,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7135,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7136,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7137,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7138,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7139,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7140,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,">=36",1,"Nenhum e básico","Não tem filhos e não pensa vir a ter"
7141,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos e não pensa vir a ter"
7142,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7143,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7144,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7145,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7146,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7147,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7148,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7149,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7150,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7152,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7153,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7154,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7156,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7157,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7158,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7159,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7160,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7161,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7162,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7163,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7164,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7165,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7166,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7167,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7168,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7170,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7171,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7172,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7173,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7174,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7176,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7177,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
7178,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7179,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7180,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7181,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",21,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7182,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7183,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7184,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7185,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7186,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7187,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7188,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7189,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7190,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7191,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",21,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
7192,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
7193,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",21,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
